"SBO SIN RECUPERACIÓN DE SISTEMAS"
"TIME","PPS","QCORE","MSTPS","TGPS","MWCR","XWCOR","WSTEAM","MWLP","TWLP","WJETO","WCORI","WWRC","WCRD","MH2GEN(2)","MH2GEN(3)","MH2GEN(4)","MH2GEN(5)","WWRV","WGRV","WWSV","WGSV","WWBRK","WGBRK","WWLOCA","WGLOC","WFW","WGINST","WSCS","MWCRD",
" SECONDS","PA","W","KG","K","KG","M","KG/S","KG","K","KG/S","KG/S","KG/S","KG/S","KG","KG","KG","KG","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG",
 1.1707034E+05, 1.0121765E+05, 1.2433963E+07, 2.9009184E+01, 1.1097305E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7305868E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9009614E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-3.9638911E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1713034E+05, 1.0125261E+05, 1.2432092E+07, 2.8992379E+01, 1.1096146E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307516E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9021150E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.8095287E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1719034E+05, 1.0125288E+05, 1.2430223E+07, 2.8991583E+01, 1.1096701E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307549E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9032683E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7557051E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1725034E+05, 1.0102097E+05, 1.2428356E+07, 2.8895862E+01, 1.1120271E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7299976E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9044213E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.1169835E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1731034E+05, 1.0105268E+05, 1.2426489E+07, 2.8973198E+01, 1.1089960E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307693E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9055739E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7137834E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1737034E+05, 1.0114584E+05, 1.2424624E+07, 2.8976382E+01, 1.1089224E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310411E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9067262E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3441608E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1743034E+05, 1.0115010E+05, 1.2422759E+07, 2.8931162E+01, 1.1121802E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307026E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9078781E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-2.6544066E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1749034E+05, 1.0124490E+05, 1.2420896E+07, 2.8999069E+01, 1.1100662E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307170E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9090298E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-2.2808334E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1755034E+05, 1.0125369E+05, 1.2419034E+07, 2.8979616E+01, 1.1100364E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307567E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9101810E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7366366E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1761034E+05, 1.0125301E+05, 1.2417174E+07, 2.8979598E+01, 1.1100894E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307535E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9113320E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7684153E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1767034E+05, 1.0125289E+05, 1.2415314E+07, 2.8977988E+01, 1.1101449E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307531E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9124826E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7723548E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1773034E+05, 1.0113460E+05, 1.2413456E+07, 2.8922507E+01, 1.1122661E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306385E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9136329E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-3.4232530E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1779034E+05, 1.0114222E+05, 1.2411599E+07, 2.8986917E+01, 1.1093759E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310311E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9147828E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.2233081E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1785034E+05, 1.0114807E+05, 1.2409743E+07, 2.8966070E+01, 1.1093961E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310482E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9159325E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.4205179E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1791034E+05, 1.0114710E+05, 1.2407888E+07, 2.8964597E+01, 1.1094551E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310467E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9170818E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.4133785E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1797034E+05, 1.0114710E+05, 1.2406035E+07, 2.8962052E+01, 1.1095122E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310463E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9182307E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.4123258E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1803034E+05, 1.0087396E+05, 1.2404183E+07, 2.8834137E+01, 1.1123118E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7291098E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9193793E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-2.0501246E-02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1809034E+05, 1.0119500E+05, 1.2402331E+07, 2.8971483E+01, 1.1107896E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7304652E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9205276E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-5.4905583E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1815034E+05, 1.0125163E+05, 1.2400482E+07, 2.8962448E+01, 1.1106539E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307489E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9216756E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.8354862E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1821034E+05, 1.0125263E+05, 1.2398633E+07, 2.8961125E+01, 1.1107036E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307570E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9228233E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7231887E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1827034E+05, 1.0125254E+05, 1.2396785E+07, 2.8960244E+01, 1.1107567E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307569E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9239706E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7220904E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1833034E+05, 1.0113054E+05, 1.2394939E+07, 2.8901879E+01, 1.1130185E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306035E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9251176E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-3.8751723E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1839034E+05, 1.0123442E+05, 1.2393093E+07, 2.8980712E+01, 1.1110387E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7306717E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9262642E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-2.9011774E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1845034E+05, 1.0125255E+05, 1.2391249E+07, 2.8954528E+01, 1.1109387E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307525E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9274106E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7932030E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1851034E+05, 1.0125265E+05, 1.2389406E+07, 2.8953163E+01, 1.1109996E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307577E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9285566E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7154863E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1857034E+05, 1.0125245E+05, 1.2387565E+07, 2.8952026E+01, 1.1110542E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307569E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9297023E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-1.7219314E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1863034E+05, 1.0100649E+05, 1.2385724E+07, 2.8934149E+01, 1.1102750E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7307350E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9308477E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,-2.2111423E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1869034E+05, 1.0114631E+05, 1.2383885E+07, 2.8949673E+01, 1.1102520E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310434E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9319928E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3692507E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1875034E+05, 1.0114746E+05, 1.2382046E+07, 2.8941195E+01, 1.1103157E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310480E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9331375E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.4335948E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1881034E+05, 1.0114714E+05, 1.2380209E+07, 2.8940111E+01, 1.1103704E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310463E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9342820E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.4224181E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1887034E+05, 1.0114718E+05, 1.2378373E+07, 2.8938475E+01, 1.1104179E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310445E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9354261E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.4071936E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1893034E+05, 1.0114730E+05, 1.2376539E+07, 2.8936890E+01, 1.1104773E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310443E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9365699E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.4060262E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1899034E+05, 1.0114807E+05, 1.2374705E+07, 2.8935766E+01, 1.1105452E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310439E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9377134E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.4033792E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1905034E+05, 1.0114856E+05, 1.2372873E+07, 2.8931619E+01, 1.1106062E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310420E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9388565E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3853538E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1911034E+05, 1.0114870E+05, 1.2371041E+07, 2.8930353E+01, 1.1106648E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310425E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9399994E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3913192E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1917034E+05, 1.0114760E+05, 1.2369211E+07, 2.8930982E+01, 1.1107176E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310430E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9411419E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3960762E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1923034E+05, 1.0114886E+05, 1.2367382E+07, 2.8927236E+01, 1.1107845E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310418E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9422842E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3859597E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1929034E+05, 1.0114868E+05, 1.2365554E+07, 2.8927192E+01, 1.1108425E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310418E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9434261E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3861527E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1935034E+05, 1.0114792E+05, 1.2363728E+07, 2.8926279E+01, 1.1108976E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310420E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9445677E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3892271E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1941034E+05, 1.0114925E+05, 1.2361902E+07, 2.8922289E+01, 1.1109654E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310408E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9457090E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3777418E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1947034E+05, 1.0114930E+05, 1.2360078E+07, 2.8921232E+01, 1.1110250E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310406E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9468500E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3769221E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1953034E+05, 1.0114800E+05, 1.2358255E+07, 2.8920914E+01, 1.1110756E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310412E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9479907E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3824141E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1959034E+05, 1.0114816E+05, 1.2356433E+07, 2.8919290E+01, 1.1111349E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310409E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9491311E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3807490E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1965034E+05, 1.0114833E+05, 1.2354612E+07, 2.8918446E+01, 1.1111951E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310406E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9502711E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3782022E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
 1.1971034E+05, 1.0114825E+05, 1.2352792E+07, 2.8916369E+01, 1.1112529E+03, 0.0000000E+00, 4.8390300E+00, 0.0000000E+00, 2.3723259E-01, 3.7310401E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.6483223E+01, 7.2417150E-04, 2.9514109E+03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3737726E-03, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00,
